,date,neighbourhood,property type,daily rate,annual rate
22633,2015-12,Marina,Apartment,$105.00,38325.0
22634,2015-12,Marina,Apartment,$145.00,52925.0
22635,2015-12,Marina,House,$700.00,255500.0
22636,2015-12,Marina,Apartment,$119.00,43435.0
22637,2015-12,Marina,Apartment,$150.00,54750.0
22638,2015-12,Marina,Apartment,$500.00,182500.0
22639,2015-12,Marina,Apartment,$400.00,146000.0
22640,2015-12,Marina,Apartment,$175.00,63875.0
22641,2015-12,Marina,House,$110.00,40150.0
22642,2015-12,Marina,Apartment,$205.00,74825.0
22643,2015-12,Marina,Apartment,$130.00,47450.0
22644,2015-12,Marina,Apartment,$100.00,36500.0
22645,2015-12,Marina,Apartment,$295.00,107675.0
22646,2015-12,Marina,Apartment,$35.00,12775.0
22647,2015-12,Marina,Apartment,$389.00,141985.0
22648,2015-12,Marina,Apartment,$290.00,105850.0
22649,2015-12,Marina,Apartment,$105.00,38325.0
22650,2015-12,Marina,Apartment,$195.00,71175.0
22651,2015-12,Marina,House,$125.00,45625.0
22652,2015-12,Marina,Apartment,$220.00,80300.0
22653,2015-12,Marina,Apartment,$70.00,25550.0
22654,2015-12,Marina,House,$225.00,82125.0
22655,2015-12,Marina,Apartment,$375.00,136875.0
22656,2015-12,Marina,House,$600.00,219000.0
22657,2015-12,Marina,Apartment,$137.00,50005.0
22658,2015-12,Marina,House,$139.00,50735.0
22659,2015-12,Marina,Apartment,$250.00,91250.0
22660,2015-12,Marina,Condominium,$320.00,116800.0
22661,2015-12,Marina,Apartment,$300.00,109500.0
22662,2015-12,Marina,Apartment,$190.00,69350.0
22663,2015-12,Marina,House,$300.00,109500.0
22664,2015-12,Marina,Apartment,$325.00,118625.0
22665,2015-12,Marina,Apartment,$175.00,63875.0
22666,2015-12,Marina,House,$900.00,328500.0
22667,2015-12,Marina,Apartment,$250.00,91250.0
22668,2015-12,Marina,Apartment,$199.00,72635.0
22669,2015-12,Marina,House,$159.00,58035.0
22670,2015-12,Marina,Apartment,$167.00,60955.0
22671,2015-12,Marina,House,$295.00,107675.0
22672,2015-12,Marina,Apartment,$95.00,34675.0
22673,2015-12,Marina,Apartment,$150.00,54750.0
22674,2015-12,Marina,Apartment,$224.00,81760.0
22675,2015-12,Marina,Apartment,$124.00,45260.0
22676,2015-12,Marina,Apartment,$210.00,76650.0
22677,2015-12,Marina,Apartment,$105.00,38325.0
22678,2015-12,Marina,Apartment,$190.00,69350.0
22679,2015-12,Marina,Apartment,$515.00,187975.0
22680,2015-12,Marina,Apartment,$70.00,25550.0
22681,2015-12,Marina,Apartment,$180.00,65700.0
22682,2015-12,Marina,Apartment,$175.00,63875.0
22683,2015-12,Marina,Apartment,"$2,500.00",912500.0
22684,2015-12,Marina,Apartment,$295.00,107675.0
22685,2015-12,Bayview,House,$125.00,45625.0
22686,2015-12,Bayview,Apartment,$125.00,45625.0
22687,2015-12,Bayview,House,$100.00,36500.0
22688,2015-12,Bayview,Apartment,$148.00,54020.0
22689,2015-12,Bayview,Dorm,$76.00,27740.0
22690,2015-12,Bayview,House,$101.00,36865.0
22691,2015-12,Bayview,House,$118.00,43070.0
22692,2015-12,Bayview,Bed & Breakfast,$112.00,40880.0
22693,2015-12,Bayview,House,$50.00,18250.0
22694,2015-12,Bayview,Apartment,$70.00,25550.0
22695,2015-12,Bayview,Apartment,$175.00,63875.0
22696,2015-12,Bayview,House,$99.00,36135.0
22697,2015-12,Bayview,House,$94.00,34310.0
22698,2015-12,Bayview,House,$39.00,14235.0
22699,2015-12,Bayview,House,$60.00,21900.0
22700,2015-12,Bayview,House,$70.00,25550.0
22701,2015-12,Bayview,House,$95.00,34675.0
22702,2015-12,Bayview,Apartment,$129.00,47085.0
22703,2015-12,Bayview,House,$80.00,29200.0
22704,2015-12,Bayview,House,$106.00,38690.0
22705,2015-12,Bayview,House,$99.00,36135.0
22706,2015-12,Bayview,Apartment,$110.00,40150.0
22707,2015-12,Bayview,House,$61.00,22265.0
22708,2015-12,Bayview,Loft,$495.00,180675.0
22709,2015-12,Bayview,Apartment,$79.00,28835.0
22710,2015-12,Bayview,House,$99.00,36135.0
22711,2015-12,Bayview,Other,$150.00,54750.0
22712,2015-12,Bayview,House,$65.00,23725.0
22713,2015-12,Bayview,House,$224.00,81760.0
22714,2015-12,Bayview,House,$100.00,36500.0
22715,2015-12,Bayview,Condominium,$235.00,85775.0
22716,2015-12,Bayview,House,$199.00,72635.0
22717,2015-12,Bayview,House,$255.00,93075.0
22718,2015-12,Bayview,House,$100.00,36500.0
22719,2015-12,Bayview,House,$99.00,36135.0
22720,2015-12,Bayview,House,$58.00,21170.0
22721,2015-12,Bayview,House,$100.00,36500.0
22722,2015-12,Bayview,Apartment,$120.00,43800.0
22723,2015-12,Bayview,Apartment,$110.00,40150.0
22724,2015-12,Bayview,Loft,$98.00,35770.0
22725,2015-12,Bayview,Bed & Breakfast,$109.00,39785.0
22726,2015-12,Bayview,House,$102.00,37230.0
22727,2015-12,Bayview,House,$95.00,34675.0
22728,2015-12,Bayview,House,$80.00,29200.0
22729,2015-12,Bayview,Apartment,$125.00,45625.0
22730,2015-12,Bayview,Apartment,$139.00,50735.0
22731,2015-12,Bayview,House,$180.00,65700.0
22732,2015-12,Bayview,House,$99.00,36135.0
22733,2015-12,Bayview,House,$179.00,65335.0
22734,2015-12,Bayview,House,$85.00,31025.0
22735,2015-12,Bayview,House,$106.00,38690.0
22736,2015-12,Bayview,House,$129.00,47085.0
22737,2015-12,Bayview,House,$115.00,41975.0
22738,2015-12,Bayview,Townhouse,$120.00,43800.0
22739,2015-12,Bayview,House,$138.00,50370.0
22740,2015-12,Bayview,Apartment,$100.00,36500.0
22741,2015-12,Bayview,House,$108.00,39420.0
22742,2015-12,Bayview,House,$79.00,28835.0
22743,2015-12,Bayview,Condominium,$89.00,32485.0
22744,2015-12,Bayview,House,$125.00,45625.0
22745,2015-12,Bayview,Apartment,$222.00,81030.0
22746,2015-12,Bayview,House,$215.00,78475.0
22747,2015-12,Bayview,House,$50.00,18250.0
22748,2015-12,Bayview,House,$50.00,18250.0
22749,2015-12,Bayview,House,$70.00,25550.0
22750,2015-12,Bayview,House,$90.00,32850.0
22751,2015-12,Bayview,Apartment,$120.00,43800.0
22752,2015-12,Bayview,Other,$95.00,34675.0
22753,2015-12,Bayview,House,$164.00,59860.0
22754,2015-12,Bayview,House,$350.00,127750.0
22755,2015-12,Bayview,Bed & Breakfast,$89.00,32485.0
22756,2015-12,Bayview,House,$130.00,47450.0
22757,2015-12,Bayview,House,$99.00,36135.0
22758,2015-12,Bayview,House,$49.00,17885.0
22759,2015-12,Bayview,House,$104.00,37960.0
22760,2015-12,Bayview,Apartment,$138.00,50370.0
22761,2015-12,Bayview,House,$150.00,54750.0
22762,2015-12,Bayview,House,$45.00,16425.0
22763,2015-12,Bayview,Apartment,$130.00,47450.0
22764,2015-12,Bayview,House,$90.00,32850.0
22765,2015-12,Bayview,House,$85.00,31025.0
22766,2015-12,Bayview,House,$99.00,36135.0
22767,2015-12,Bayview,Loft,$90.00,32850.0
22768,2015-12,Bayview,House,$89.00,32485.0
22769,2015-12,Bayview,Apartment,$69.00,25185.0
22770,2015-12,Bayview,House,$144.00,52560.0
22771,2015-12,Bayview,House,$125.00,45625.0
22772,2015-12,Bayview,House,$300.00,109500.0
22773,2015-12,Bayview,House,$86.00,31390.0
22774,2015-12,Bayview,House,$110.00,40150.0
22775,2015-12,Bayview,Apartment,$35.00,12775.0
22776,2015-12,Visitacion Valley,Apartment,$150.00,54750.0
22777,2015-12,Visitacion Valley,Apartment,$220.00,80300.0
22778,2015-12,Visitacion Valley,House,$250.00,91250.0
22779,2015-12,Visitacion Valley,House,$85.00,31025.0
22780,2015-12,Visitacion Valley,Apartment,$192.00,70080.0
22781,2015-12,Visitacion Valley,House,$64.00,23360.0
22782,2015-12,Visitacion Valley,House,$75.00,27375.0
22783,2015-12,Visitacion Valley,House,$65.00,23725.0
22784,2015-12,Visitacion Valley,House,$84.00,30660.0
22785,2015-12,Visitacion Valley,House,$80.00,29200.0
22786,2015-12,Visitacion Valley,Apartment,$84.00,30660.0
22787,2015-12,Visitacion Valley,House,$80.00,29200.0
22788,2015-12,Visitacion Valley,House,$100.00,36500.0
22789,2015-12,Visitacion Valley,Apartment,$125.00,45625.0
22790,2015-12,Visitacion Valley,Other,$120.00,43800.0
22791,2015-12,Visitacion Valley,Other,$200.00,73000.0
22792,2015-12,Visitacion Valley,House,$120.00,43800.0
22793,2015-12,Visitacion Valley,House,$145.00,52925.0
22794,2015-12,Visitacion Valley,House,$78.00,28470.0
22795,2015-12,Visitacion Valley,House,$250.00,91250.0
22796,2015-12,Visitacion Valley,House,$70.00,25550.0
22797,2015-12,Visitacion Valley,Apartment,$97.00,35405.0
22798,2015-12,Visitacion Valley,House,$105.00,38325.0
22799,2015-12,Visitacion Valley,House,$289.00,105485.0
22800,2015-12,Visitacion Valley,House,$75.00,27375.0
22801,2015-12,Visitacion Valley,Chalet,$120.00,43800.0
22802,2015-12,Visitacion Valley,House,$104.00,37960.0
22803,2015-12,Visitacion Valley,House,$250.00,91250.0
22804,2015-12,Pacific Heights,Apartment,$229.00,83585.0
22805,2015-12,Pacific Heights,Apartment,$78.00,28470.0
22806,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22807,2015-12,Pacific Heights,Apartment,$269.00,98185.0
22808,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22809,2015-12,Pacific Heights,Bed & Breakfast,$165.00,60225.0
22810,2015-12,Pacific Heights,Apartment,$125.00,45625.0
22811,2015-12,Pacific Heights,Apartment,$63.00,22995.0
22812,2015-12,Pacific Heights,House,$150.00,54750.0
22813,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22814,2015-12,Pacific Heights,Apartment,$100.00,36500.0
22815,2015-12,Pacific Heights,Apartment,$199.00,72635.0
22816,2015-12,Pacific Heights,House,"$1,200.00",438000.0
22817,2015-12,Pacific Heights,House,$199.00,72635.0
22818,2015-12,Pacific Heights,Apartment,$130.00,47450.0
22819,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22820,2015-12,Pacific Heights,Apartment,$360.00,131400.0
22821,2015-12,Pacific Heights,Apartment,$180.00,65700.0
22822,2015-12,Pacific Heights,House,"$1,500.00",547500.0
22823,2015-12,Pacific Heights,Apartment,$89.00,32485.0
22824,2015-12,Pacific Heights,Apartment,$150.00,54750.0
22825,2015-12,Pacific Heights,Other,$119.00,43435.0
22826,2015-12,Pacific Heights,Apartment,$500.00,182500.0
22827,2015-12,Pacific Heights,Apartment,$400.00,146000.0
22828,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22829,2015-12,Pacific Heights,Apartment,$105.00,38325.0
22830,2015-12,Pacific Heights,Apartment,$220.00,80300.0
22831,2015-12,Pacific Heights,Apartment,$315.00,114975.0
22832,2015-12,Pacific Heights,Apartment,$120.00,43800.0
22833,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22834,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22835,2015-12,Pacific Heights,Apartment,$400.00,146000.0
22836,2015-12,Pacific Heights,Apartment,$215.00,78475.0
22837,2015-12,Pacific Heights,Condominium,$149.00,54385.0
22838,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22839,2015-12,Pacific Heights,Other,$119.00,43435.0
22840,2015-12,Pacific Heights,Apartment,$99.00,36135.0
22841,2015-12,Pacific Heights,Apartment,$190.00,69350.0
22842,2015-12,Pacific Heights,Condominium,$395.00,144175.0
22843,2015-12,Pacific Heights,Apartment,$150.00,54750.0
22844,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22845,2015-12,Pacific Heights,Apartment,"$1,100.00",401500.0
22846,2015-12,Pacific Heights,House,$109.00,39785.0
22847,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22848,2015-12,Pacific Heights,Apartment,$395.00,144175.0
22849,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22850,2015-12,Pacific Heights,Apartment,$149.00,54385.0
22851,2015-12,Pacific Heights,Apartment,$132.00,48180.0
22852,2015-12,Pacific Heights,Apartment,$210.00,76650.0
22853,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22854,2015-12,Pacific Heights,Apartment,$500.00,182500.0
22855,2015-12,Pacific Heights,Apartment,$290.00,105850.0
22856,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22857,2015-12,Pacific Heights,Apartment,$135.00,49275.0
22858,2015-12,Pacific Heights,Apartment,$700.00,255500.0
22859,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22860,2015-12,Pacific Heights,House,$465.00,169725.0
22861,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22862,2015-12,Pacific Heights,Apartment,$63.00,22995.0
22863,2015-12,Pacific Heights,Apartment,$60.00,21900.0
22864,2015-12,Pacific Heights,Apartment,$100.00,36500.0
22865,2015-12,Pacific Heights,Apartment,$400.00,146000.0
22866,2015-12,Pacific Heights,Apartment,$540.00,197100.0
22867,2015-12,Pacific Heights,Apartment,$189.00,68985.0
22868,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22869,2015-12,Pacific Heights,Apartment,$55.00,20075.0
22870,2015-12,Pacific Heights,Apartment,$319.00,116435.0
22871,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22872,2015-12,Pacific Heights,Apartment,$105.00,38325.0
22873,2015-12,Pacific Heights,Apartment,$120.00,43800.0
22874,2015-12,Pacific Heights,Apartment,$190.00,69350.0
22875,2015-12,Pacific Heights,House,$747.00,272655.0
22876,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22877,2015-12,Pacific Heights,House,$285.00,104025.0
22878,2015-12,Pacific Heights,Apartment,$99.00,36135.0
22879,2015-12,Pacific Heights,Condominium,$195.00,71175.0
22880,2015-12,Pacific Heights,Apartment,$160.00,58400.0
22881,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22882,2015-12,Pacific Heights,Apartment,$195.00,71175.0
22883,2015-12,Pacific Heights,Apartment,$66.00,24090.0
22884,2015-12,Pacific Heights,Apartment,$120.00,43800.0
22885,2015-12,Pacific Heights,Condominium,$250.00,91250.0
22886,2015-12,Pacific Heights,Apartment,$130.00,47450.0
22887,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22888,2015-12,Pacific Heights,House,$325.00,118625.0
22889,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22890,2015-12,Pacific Heights,House,$561.00,204765.0
22891,2015-12,Pacific Heights,Apartment,$750.00,273750.0
22892,2015-12,Pacific Heights,Apartment,$500.00,182500.0
22893,2015-12,Pacific Heights,Condominium,$900.00,328500.0
22894,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22895,2015-12,Pacific Heights,Apartment,$55.00,20075.0
22896,2015-12,Pacific Heights,Apartment,$195.00,71175.0
22897,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22898,2015-12,Pacific Heights,Apartment,$130.00,47450.0
22899,2015-12,Pacific Heights,Apartment,$400.00,146000.0
22900,2015-12,Pacific Heights,Apartment,$125.00,45625.0
22901,2015-12,Pacific Heights,Apartment,$160.00,58400.0
22902,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22903,2015-12,Pacific Heights,Castle,$475.00,173375.0
22904,2015-12,Pacific Heights,Apartment,$155.00,56575.0
22905,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22906,2015-12,Pacific Heights,Apartment,$145.00,52925.0
22907,2015-12,Pacific Heights,Apartment,$240.00,87600.0
22908,2015-12,Pacific Heights,Apartment,"$1,500.00",547500.0
22909,2015-12,Pacific Heights,Condominium,$137.00,50005.0
22910,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22911,2015-12,Pacific Heights,Apartment,$385.00,140525.0
22912,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22913,2015-12,Pacific Heights,Apartment,$400.00,146000.0
22914,2015-12,Pacific Heights,Apartment,$90.00,32850.0
22915,2015-12,Pacific Heights,Apartment,$208.00,75920.0
22916,2015-12,Pacific Heights,Apartment,$220.00,80300.0
22917,2015-12,Pacific Heights,Apartment,$525.00,191625.0
22918,2015-12,Pacific Heights,House,$125.00,45625.0
22919,2015-12,Pacific Heights,Apartment,$95.00,34675.0
22920,2015-12,Pacific Heights,Apartment,$210.00,76650.0
22921,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22922,2015-12,Pacific Heights,House,$165.00,60225.0
22923,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22924,2015-12,Pacific Heights,Apartment,$125.00,45625.0
22925,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22926,2015-12,Pacific Heights,Apartment,$248.00,90520.0
22927,2015-12,Pacific Heights,Apartment,$180.00,65700.0
22928,2015-12,Pacific Heights,Apartment,$85.00,31025.0
22929,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22930,2015-12,Pacific Heights,Apartment,$249.00,90885.0
22931,2015-12,Pacific Heights,Apartment,$130.00,47450.0
22932,2015-12,Pacific Heights,House,$130.00,47450.0
22933,2015-12,Pacific Heights,Apartment,$455.00,166075.0
22934,2015-12,Pacific Heights,Apartment,$450.00,164250.0
22935,2015-12,Pacific Heights,Apartment,$135.00,49275.0
22936,2015-12,Pacific Heights,Apartment,$160.00,58400.0
22937,2015-12,Pacific Heights,Apartment,$186.00,67890.0
22938,2015-12,Pacific Heights,Apartment,$145.00,52925.0
22939,2015-12,Pacific Heights,Apartment,$100.00,36500.0
22940,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22941,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22942,2015-12,Pacific Heights,House,$180.00,65700.0
22943,2015-12,Pacific Heights,Apartment,$195.00,71175.0
22944,2015-12,Pacific Heights,Bed & Breakfast,$109.00,39785.0
22945,2015-12,Pacific Heights,Apartment,$217.00,79205.0
22946,2015-12,Pacific Heights,Condominium,$145.00,52925.0
22947,2015-12,Pacific Heights,Apartment,$120.00,43800.0
22948,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22949,2015-12,Pacific Heights,Apartment,"$1,500.00",547500.0
22950,2015-12,Pacific Heights,Apartment,$195.00,71175.0
22951,2015-12,Pacific Heights,House,"$1,995.00",728175.0
22952,2015-12,Pacific Heights,Apartment,$247.00,90155.0
22953,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22954,2015-12,Pacific Heights,Apartment,$175.00,63875.0
22955,2015-12,Pacific Heights,Apartment,$137.00,50005.0
22956,2015-12,Pacific Heights,Apartment,$395.00,144175.0
22957,2015-12,Pacific Heights,Apartment,$195.00,71175.0
22958,2015-12,Pacific Heights,House,$95.00,34675.0
22959,2015-12,Pacific Heights,Apartment,$299.00,109135.0
22960,2015-12,Pacific Heights,House,$950.00,346750.0
22961,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22962,2015-12,Pacific Heights,House,$79.00,28835.0
22963,2015-12,Pacific Heights,Apartment,$80.00,29200.0
22964,2015-12,Pacific Heights,Apartment,$185.00,67525.0
22965,2015-12,Pacific Heights,Apartment,$395.00,144175.0
22966,2015-12,Pacific Heights,Apartment,$384.00,140160.0
22967,2015-12,Pacific Heights,Apartment,$100.00,36500.0
22968,2015-12,Pacific Heights,House,$575.00,209875.0
22969,2015-12,Pacific Heights,Apartment,$115.00,41975.0
22970,2015-12,Pacific Heights,Apartment,$189.00,68985.0
22971,2015-12,Pacific Heights,Apartment,$150.00,54750.0
22972,2015-12,Pacific Heights,Apartment,$165.00,60225.0
22973,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22974,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22975,2015-12,Pacific Heights,Apartment,$240.00,87600.0
22976,2015-12,Pacific Heights,Apartment,$300.00,109500.0
22977,2015-12,Pacific Heights,Condominium,$200.00,73000.0
22978,2015-12,Pacific Heights,Apartment,$80.00,29200.0
22979,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22980,2015-12,Pacific Heights,Apartment,$320.00,116800.0
22981,2015-12,Pacific Heights,Apartment,$250.00,91250.0
22982,2015-12,Pacific Heights,Condominium,$525.00,191625.0
22983,2015-12,Pacific Heights,Apartment,$449.00,163885.0
22984,2015-12,Pacific Heights,Apartment,$215.00,78475.0
22985,2015-12,Pacific Heights,House,"$3,275.00",1195375.0
22986,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22987,2015-12,Pacific Heights,Apartment,"$2,500.00",912500.0
22988,2015-12,Pacific Heights,Apartment,$114.00,41610.0
22989,2015-12,Pacific Heights,Apartment,$225.00,82125.0
22990,2015-12,Pacific Heights,Apartment,$350.00,127750.0
22991,2015-12,Pacific Heights,Apartment,$220.00,80300.0
22992,2015-12,Pacific Heights,Apartment,$100.00,36500.0
22993,2015-12,Pacific Heights,Apartment,$122.00,44530.0
22994,2015-12,Pacific Heights,Apartment,$200.00,73000.0
22995,2015-12,Pacific Heights,House,$950.00,346750.0
22996,2015-12,Presidio Heights,House,$109.00,39785.0
22997,2015-12,Presidio Heights,House,$109.00,39785.0
22998,2015-12,Presidio Heights,House,$129.00,47085.0
22999,2015-12,Presidio Heights,Apartment,$325.00,118625.0
23000,2015-12,Presidio Heights,House,$140.00,51100.0
23001,2015-12,Presidio Heights,House,$135.00,49275.0
23002,2015-12,Presidio Heights,Apartment,$140.00,51100.0
23003,2015-12,Presidio Heights,House,$850.00,310250.0
23004,2015-12,Presidio Heights,Apartment,$275.00,100375.0
23005,2015-12,Presidio Heights,Apartment,$83.00,30295.0
23006,2015-12,Presidio Heights,House,$350.00,127750.0
23007,2015-12,Presidio Heights,House,$600.00,219000.0
23008,2015-12,Presidio Heights,House,$250.00,91250.0
23009,2015-12,Presidio Heights,House,$125.00,45625.0
23010,2015-12,Presidio Heights,House,$138.00,50370.0
23011,2015-12,Presidio Heights,Apartment,$150.00,54750.0
23012,2015-12,Presidio Heights,Apartment,$295.00,107675.0
23013,2015-12,Presidio Heights,Apartment,$105.00,38325.0
23014,2015-12,Presidio Heights,Apartment,$395.00,144175.0
23015,2015-12,Presidio Heights,Apartment,$199.00,72635.0
23016,2015-12,Presidio Heights,Apartment,$350.00,127750.0
23017,2015-12,Presidio Heights,House,$130.00,47450.0
23018,2015-12,Presidio Heights,Condominium,$625.00,228125.0
23019,2015-12,Presidio Heights,Condominium,$165.00,60225.0
23020,2015-12,Presidio Heights,Apartment,$325.00,118625.0
